sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80
0	0	0	50	81	0	0	10	0	271	0	0	30	6	48	94	0	118	0	0	40	28	270	0	111	0	0	0	24	0	0	0	0	30	72	0	34	0	0	37	0	0	0	0	0	0	0	85	0	14	0	0	0	7	0	30	0	0	0	0	0	0	11	52	0	0	14	102	0	83	0	0	0	67	0	16	0	237	76	0
97	52	1	169	0	35	0	0	0	0	11	0	22	0	0	78	0	110	0	0	272	0	73	114	37	0	65	0	0	0	0	86	0	0	0	0	153	0	0	0	165	1	0	68	0	0	36	0	0	0	0	12	0	0	20	77	0	0	0	28	63	0	0	0	173	0	252	52	0	87	0	34	0	193	0	0	51	34	0	0
0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	3	8	13	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	24	0	0
25261	13521	5991	28932	3360	4691	1322	2087	180	36953	27456	5435	9600	1720	6191	13794	5230	26884	7236	32097	25621	24362	25613	31789	12330	3377	37349	47194	4298	13858	3688	9488	173	1334	12726	19703	21299	8643	482	7655	35473	0	3708	7599	28007	4112	4956	20059	8045	681	14346	2544	5838	8722	16645	44463	5495	499	1289	6990	22296	8636	877	8307	18044	32782	42180	31068	3056	13978	3742	4294	1207	29412	27054	8344	15075	19903	5526	18495
0	0	0	0	0	0	0	0	0	116	183	0	0	0	0	98	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	99	0
96	32	0	67	22	0	0	0	0	0	0	0	0	0	0	0	20	52	12	0	52	85	0	0	0	11	0	80	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	27	0	0	48	0	0	0	83	0	0	0	27	0	0	0	0	66	0	0	0	0	54	0	0	0	0	0	0	0	39	150	0
54	0	0	94	0	0	0	0	0	42	0	0	45	0	0	7	0	152	73	14	0	0	0	44	174	61	83	0	0	0	0	74	0	0	0	31	0	23	0	0	54	0	0	47	0	0	0	9	0	17	0	68	2	0	15	24	0	0	0	25	118	16	0	0	0	0	0	29	0	61	0	0	0	244	18	12	0	228	158	113
0	0	0	0	27	0	0	0	0	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
64	1	0	0	0	0	0	0	0	19	4	0	9	0	6	26	0	0	18	16	0	16	71	10	0	0	32	0	0	11	16	19	0	11	24	14	5	0	0	9	0	0	4	0	38	5	1	81	0	2	0	15	10	0	1	57	0	0	0	0	116	0	0	7	11	0	4	0	0	4	0	0	0	102	31	0	0	0	0	16
0	0	0	0	0	0	1	0	0	0	0	0	0	19	0	1054	0	0	0	0	0	2	0	0	377	0	8	0	0	0	0	36	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	8	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	43	10	0	2	0
370	69	23	71	0	157	37	0	0	133	0	6	46	0	16	66	0	146	9	16	50	24	103	54	23	0	2	86	80	26	19	36	0	0	24	193	71	0	0	6	40	0	0	0	154	65	0	27	0	0	100	101	97	2	221	248	0	0	0	3	12	58	0	4	0	57	267	126	52	90	9	11	5	172	101	13	186	56	316	402
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	105	0	0	61	15	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	28	0	0	0	0	0	248	66	0	0	0	0	0
0	10	0	0	21	0	0	0	0	0	0	0	0	0	0	5	5	0	18	3	0	0	38	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	33	0	15	0	0	10	4	4	0	0	11	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	31	0	29	0	0	0	0	0	11	0	0	0	0
152	0	0	53	0	0	0	0	0	0	0	0	32	0	0	0	20	90	0	64	0	13	36	0	0	0	0	0	0	0	0	0	0	0	0	43	106	0	0	0	0	0	0	0	553	0	34	0	0	0	0	137	0	0	0	0	0	0	0	0	48	0	0	0	0	40	68	296	0	219	0	0	0	156	0	0	23	195	45	0
0	0	0	18	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1547	103	0	17	108	153	0	24	0	51	0	0	0	0	1	54	0	274	0	62	116	7	23	0	163	0	907	0	34	0	10	107	0	134	0	104	0	139	0	9	121	0	0	9	193	38	0	106	69	0	0	134	0	0	107	177	14	0	0	0	180	0	0	115	10	278	6	245	0	0	132	0	10	150	119	40	60	5	750	110
22	0	0	38	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	53	0	0	0	0	49	0	0	19	0	0	0	0	0	0	0	0	0	0	0	5	11	0	0	0
0	0	10	0	0	32	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	54	0	0	0	29	0	0	0	35	0	0	0	0	26	0	0	0	0	0	12	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	73	0	0	26	0	0	0
79	0	0	36	0	0	0	5	0	137	64	0	0	0	0	38	0	162	2	0	0	73	19	19	0	0	62	60	9	0	0	22	0	0	0	11	15	0	0	2	0	0	0	0	82	0	8	59	14	6	0	142	0	0	14	45	24	0	3	4	70	0	0	42	0	126	0	8	0	0	3	2	0	36	0	0	0	0	39	70
143	0	1	0	0	0	0	0	0	189	0	0	0	0	0	78	0	0	0	12	0	15	0	0	147	0	0	64	0	0	0	27	0	0	0	0	0	0	0	40	0	0	0	0	116	33	0	227	0	0	0	0	0	0	0	0	4	0	0	0	113	0	0	0	0	0	0	38	0	0	6	0	0	44	0	14	48	0	0	0
0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	42	16	0	0	3	0	0	0	0	0	25	0	0	23	0	29	0	0	65	0	23	0	102	0	96	0	0	0	0	0	0	0	0	0	11	0	0	0	33	0	0	0	0	0	0	23	0	0	0	0	9	0	0	81	0	0	0	0	62	0	0	0	0	1	30	0	0	110	0	0	0	0	0	7	0	0	0	0
0	0	0	0	0	0	0	0	0	234	0	1	21	0	0	0	0	31	0	0	0	7	29	54	39	31	4	30	0	0	0	0	0	0	24	82	22	0	0	22	0	0	0	0	135	7	121	72	0	0	0	0	0	0	127	116	0	0	0	77	99	0	0	0	117	224	0	0	0	116	14	0	0	309	303	43	153	99	0	2
0	0	0	87	28	13	0	0	0	0	3	0	0	0	2	0	0	0	0	70	0	17	0	0	10	0	0	58	0	0	0	0	0	0	0	0	0	0	4	0	0	0	13	33	272	0	0	99	13	0	0	12	0	4	2	96	0	0	0	0	80	0	0	30	100	0	0	97	0	0	0	0	0	0	14	0	0	0	68	0
0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	1	0	42	0	0	305	0	17	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	900	0	0	0	0	0	31	0	0	0	0	0	0	0
31	1	65	0	142	4	2	140	0	28	51	244	39	30	38	125	0	533	25	581	785	14	0	0	128	4	1104	24	52	0	296	57	0	88	0	0	14	14	0	99	51	12	3	63	722	102	177	359	177	9	21	46	55	0	0	113	3	5	0	2	394	0	4	36	265	301	869	486	11	23	10	44	0	311	709	34	364	97	297	23
0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	259	0	0	0	0	0	0	0	0	498	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	134	0	42	0	0	34	52	42	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	30	0	14	0	0	31	0	0	0	0	0	0	0	0	2	0	0	0	0	199	0	0	0	0	407	0	64	0	0	0	0	0	0	0	187	0	0	0	0	0
176	0	163	0	172	0	12	0	0	0	280	0	84	6	40	177	9	709	0	147	0	604	0	353	162	0	69	35	37	44	0	16	0	50	52	460	54	0	0	69	0	0	0	153	0	0	0	323	0	13	0	355	0	0	0	279	0	0	0	0	423	0	0	0	80	0	0	0	29	163	90	32	0	102	254	68	65	174	58	144
51	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	41	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	17	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	21	0	0	0	0	0	0	0	40	0	0	26	41	0
0	0	10	67	0	11	5	0	0	103	0	10	0	0	14	55	0	75	0	0	0	0	0	85	41	8	68	0	0	0	0	0	0	13	0	0	43	0	0	0	0	0	0	0	61	0	20	46	32	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	92	50	0	0	0	0	0	0	151	0	31	0	59	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	44	0	0	0	0	0	0	28	0	83	0
0	0	0	0	0	0	0	5	0	0	0	4	20	0	0	0	0	0	0	0	73	0	74	238	156	0	26	195	0	0	0	21	0	0	0	0	40	0	0	27	0	0	0	24	14	0	13	0	16	0	0	0	0	0	0	0	0	0	0	0	82	5	0	0	28	0	17	0	0	61	0	0	0	0	0	0	38	0	5	0
354	183	72	351	236	172	0	54	0	0	355	151	87	0	72	0	64	389	0	275	637	646	631	452	0	0	68	0	158	167	47	204	0	58	0	0	249	159	0	98	67	0	0	22	0	14	11	10	25	10	19	0	6	0	29	7	0	0	0	24	29	0	0	29	94	77	75	46	0	42	0	24	0	107	52	10	19	65	17	0
96	24	62	293	7	33	0	0	0	47	0	20	34	22	0	0	3	99	0	86	0	100	0	69	25	0	194	0	0	158	0	38	0	0	20	31	0	0	0	0	258	0	0	0	299	103	0	18	35	0	0	59	0	43	41	25	0	0	0	54	135	0	0	0	0	64	0	273	0	181	0	0	0	193	0	26	73	65	0	0
0	0	0	0	0	0	0	45	0	283	16	0	0	0	0	42	0	31	36	0	81	46	113	37	55	0	121	83	0	0	0	0	0	0	0	44	0	0	0	0	24	0	0	0	68	0	0	12	16	18	0	0	0	0	0	0	0	0	4	0	0	0	0	20	2	0	33	38	3	0	0	0	0	86	122	29	0	0	0	0
212	33	0	0	0	0	0	0	0	0	0	0	0	0	16	233	0	0	0	0	0	0	0	172	0	0	314	0	0	0	0	63	0	0	0	0	77	0	0	0	24	0	0	0	0	0	0	34	65	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	167	0	0	0	0	0	0	26	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	21	20	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	22	0	0	0	0	5	0	0	0	0	8	0	0	383	0	8	5	0	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	11	4	0	0	0	54	41	0	0	0	0	0	53	0	0	0	0	0	0
142	28	82	0	0	0	0	0	0	0	9	0	2	0	0	97	0	0	243	431	73	73	0	65	58	11	0	309	0	48	28	62	0	35	55	0	8	0	0	0	37	0	70	84	143	0	14	0	54	0	0	295	0	1	0	10	0	0	0	23	0	0	0	12	0	14	0	173	0	78	12	0	0	0	0	0	0	141	0	26
0	0	0	0	0	0	0	0	0	0	0	14	57	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	245	0	0	0	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	419	419	0
66	0	0	0	22	0	0	0	0	47	0	42	0	0	84	220	0	36	0	0	227	123	0	0	0	0	0	204	0	39	27	0	0	0	0	111	65	0	0	0	68	0	0	104	130	0	0	125	0	0	0	0	0	0	123	555	10	0	0	25	0	0	0	94	149	56	163	141	21	0	0	60	0	41	148	0	112	187	122	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	68	0	0	0	0	27	0	0	0	79	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	26	61
35	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	23	0	16	0	0	46	0	0	0	0	0	0	0	0	0	0	7	0	27	0	0	0	7	0	2	0	0	57	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	26
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	68	0	25	42	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	58	0	166	0	8	0	93	0	984	56	0	35	0	0	0	24	367	73	10	341	531	53	13	46	0	7	164	125	133	0	0	0	0	0	321	0	1	0	168	1055	0	34	65	210	0	128	29	166	13	0	95	1	97	68	27	0	0	0	236	94	14	0	88	290	2	133	10	47	11	17	0	0	531	1019	0	221	0	45	97
15	40	0	12	0	0	0	2	0	37	0	0	0	0	13	11	0	158	0	0	0	136	0	0	0	0	7	35	0	0	0	6	0	17	0	31	0	0	0	3	0	0	0	78	8	62	0	12	0	0	19	94	0	0	0	0	0	0	0	0	2	0	0	2	0	61	7	26	17	97	0	0	0	101	13	0	62	0	11	0
0	0	24	6	20	0	0	17	0	0	99	13	0	0	0	0	0	72	16	6	32	27	0	0	8	0	0	0	5	0	0	0	0	3	14	117	0	15	0	6	154	0	0	44	124	3	0	24	25	0	0	6	0	2	0	78	16	0	3	0	0	7	0	30	0	0	0	0	0	0	0	17	2	109	0	13	0	0	60	42
30	0	4	31	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	11	0	0	90	0	0	0	0	0	0	0	0	34	0	11	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	7	0	0	6	1	0	0	0	0	0	0	0	0	0	84	123	0	0	0	0	0	0	0	0	0	62	0	0
37	0	0	141	0	0	0	11	0	117	98	0	23	0	14	11	0	122	41	0	20	72	51	135	37	4	16	215	22	0	4	67	0	4	96	26	42	22	0	18	133	0	0	31	197	0	0	92	136	26	97	51	0	0	50	109	79	0	0	132	427	63	0	10	181	5	181	99	30	550	84	0	22	208	0	0	12	423	9	0
53	89	0	104	0	42	0	0	0	0	0	7	0	0	56	0	0	0	0	0	84	0	320	47	0	0	0	42	0	114	10	0	0	13	0	0	13	0	0	0	164	0	0	5	31	0	3	0	0	0	6	0	20	0	10	62	0	0	0	52	89	37	0	52	0	101	152	17	0	18	0	0	0	74	0	0	116	0	64	66
29	84	85	68	96	65	0	53	0	113	134	38	0	0	85	151	0	0	185	24	154	87	17	89	34	31	72	0	65	0	52	52	0	0	91	125	128	0	0	66	33	0	0	53	211	0	0	22	59	21	32	134	0	0	102	97	23	0	0	11	121	12	0	9	155	80	118	269	39	124	0	0	0	34	139	0	3	141	41	64
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	16	0	35	0	0	0	0	0	0	0	19	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	292	0	1	0	0	2	0	0	0	20	0	0	0	13	0	0
25	0	0	0	0	0	0	0	0	29	58	11	0	0	29	0	0	0	15	2	0	2	168	12	0	0	28	30	0	0	14	66	0	0	0	0	0	2	0	0	0	0	0	43	1091	4	0	265	0	0	0	5	0	0	0	0	0	0	33	0	49	0	0	0	0	0	0	0	0	126	0	0	0	49	332	0	0	108	138	5
0	37	196	704	0	341	0	0	0	198	327	0	0	0	0	1045	0	123	0	260	278	131	185	254	2	9	139	366	37	0	0	445	0	20	56	0	134	0	0	67	97	0	1	0	294	3	0	0	24	0	5	0	0	0	24	0	0	0	0	0	166	0	25	27	31	147	85	8	0	202	0	90	0	119	75	0	105	52	123	0
0	2	0	16	43	0	0	0	0	210	21	1	72	0	0	0	0	115	0	18	16	103	31	9	12	0	0	158	14	5	0	125	0	19	0	99	2	0	0	13	0	0	4	0	145	0	6	24	3	7	0	25	15	0	51	1	0	0	0	0	109	0	1	0	286	8	0	0	0	0	0	4	0	39	0	12	0	0	0	191
99	150	117	123	0	50	0	0	0	148	0	27	0	0	0	8	17	303	0	63	200	0	161	370	0	111	86	5	86	60	0	0	0	0	18	177	0	55	0	0	68	0	0	33	0	0	11	208	39	0	0	64	40	0	0	430	0	0	0	0	145	68	0	31	127	232	64	0	0	137	0	0	9	89	195	0	60	481	57	0
115	9	0	0	0	0	0	0	0	192	0	0	0	0	0	167	0	95	0	0	64	0	0	0	79	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	14	0	0	2	0	0	0	3	0	0	0	0	0	16	0	102	0	0	0	3	0	10	0	27	0	58	211	5	6	0	0	0	6	31	95	0	0	0	23	0
101	0	0	0	0	0	0	0	0	35	122	0	0	0	25	39	0	82	0	31	30	0	0	97	0	0	178	0	16	0	0	0	0	0	0	63	16	39	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	25	0	0	38	0	0	0	0	0	0	0	95	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	27	0	0	0	5	0	55	16	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	0	0	16	0	0	46	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	157	0	0	0	0	0	0	0	46	0	0
70	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	41	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	3	0	0	0	39	0	0	0	33	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	37	0	0	0	0	10
0	0	0	38	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	26	0	32	0	0	0	0	0	0	0	12	0	0
9	0	0	0	0	9	0	0	0	0	12	0	0	0	11	0	0	15	3	0	0	15	29	9	43	0	14	0	0	0	4	0	0	0	0	0	0	3	0	0	46	0	2	0	19	3	3	0	0	0	0	0	1	13	0	0	0	0	0	26	0	6	0	0	0	0	0	0	10	21	0	24	2	0	0	0	0	6	16	22
69	0	0	0	38	30	0	0	0	0	19	0	0	0	0	18	0	0	24	0	0	0	21	0	126	0	0	56	0	0	0	0	0	0	0	279	0	0	0	0	51	0	0	0	0	0	4	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	30	263	0	0	0	19	0	0	0	337	4	0	0	0	0	0
70	255	15	208	15	0	0	69	0	102	0	0	0	0	0	225	0	71	0	189	14	13	128	1	117	173	0	887	58	0	45	372	0	39	184	252	365	80	0	100	328	0	22	189	184	0	8	861	0	0	0	0	12	118	166	4010	0	0	0	52	20	183	0	21	37	477	74	3	0	135	0	0	0	291	15	62	0	105	0	805
107	0	0	20	0	5	0	0	0	74	5	0	73	0	0	0	6	21	37	0	38	114	84	131	0	0	89	14	0	22	0	0	0	0	0	0	0	23	0	7	135	0	0	0	323	265	0	0	0	0	0	85	0	0	56	973	0	0	0	128	126	0	0	83	434	27	66	320	32	58	0	0	0	118	62	0	67	455	291	184
0	0	0	0	0	0	0	26	0	215	198	0	0	0	0	0	0	0	72	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	1	0	0	0	0	0	41	0	0	0	0	0	0	0	9	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	9	0	0	36	0	0	0	0	74	0
0	0	0	64	13	31	0	0	0	151	0	17	37	0	0	18	0	0	80	19	58	59	44	0	95	12	0	0	0	0	0	58	0	0	16	0	38	0	0	0	84	0	7	100	76	0	0	0	35	0	42	6	22	0	0	0	0	0	0	63	64	21	0	0	0	71	49	111	0	0	0	0	0	32	0	0	16	0	0	0
74	0	0	108	0	0	5	3	0	0	39	0	39	10	3	0	0	0	0	33	71	13	18	0	0	0	7	4	66	34	0	30	0	0	6	3	19	15	0	0	37	0	1	1	0	5	0	0	3	1	0	1	0	25	0	5	1	0	0	12	9	11	0	6	31	8	168	73	0	129	0	5	0	149	28	9	0	90	22	4
29	0	71	0	0	0	0	0	0	206	51	0	67	0	0	52	0	0	11	0	49	84	103	20	0	0	52	170	0	30	0	29	0	0	41	16	0	1	0	0	82	2	0	0	0	0	0	51	0	32	0	82	0	0	0	0	0	0	0	0	312	0	0	28	99	0	0	2	16	163	0	0	0	88	120	0	43	55	113	0
69	0	45	0	0	7	0	0	0	128	0	8	0	11	0	0	0	40	0	0	228	20	102	167	22	0	50	145	6	0	0	0	0	5	0	934	0	0	0	47	0	0	0	135	49	0	6	181	0	0	0	304	0	0	0	578	61	0	2	11	0	0	0	0	71	7	79	14	0	71	0	0	0	460	766	22	16	613	4	0
164	82	0	0	0	238	0	0	0	372	117	0	0	0	0	0	0	37	48	176	89	42	50	174	195	0	48	145	119	2	0	18	0	0	33	240	9	0	0	86	0	0	33	0	91	0	0	48	0	0	1	0	0	42	52	222	0	0	0	98	770	75	3	4	0	11	0	155	0	64	0	0	0	319	0	4	14	130	160	0
432	69	0	0	65	14	10	0	0	214	109	75	0	8	45	215	0	343	0	64	121	0	29	258	44	0	326	0	103	43	0	71	0	36	93	200	0	0	15	20	102	0	0	70	109	0	12	128	54	0	0	36	0	0	51	300	18	0	14	104	153	42	0	79	74	35	69	77	0	126	0	0	0	145	118	51	85	100	193	73
9	28	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	57	44	2	9	0	45	0	0	69	8	86	0	52	0	14	0	0	0	0	0	0	0	0	3	3	24	17	0	62	0	0	26	0	0	0	0	100	25	0	0	0	105	0	0	0	0	26	0	3	0	66	0	0	0	72	0	0	0	75	16	0
193	0	35	0	0	0	0	0	0	102	0	0	0	0	0	178	0	13	0	0	0	0	0	0	118	0	274	150	15	0	0	70	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	17	0	0	0	31	0	0	0	0	0	25	0	0	0	322	44	0	0	0	207	0	13	0	0	64	0	0	0	198	7
36	0	0	0	0	0	0	0	0	0	61	0	0	0	0	62	0	56	0	0	0	64	91	0	0	0	49	0	0	0	0	0	0	0	0	66	0	0	0	6	0	1	0	0	0	0	0	83	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	18	0	0	0	0	0	41	63	75
51	26	3	0	0	0	0	0	0	165	0	0	0	0	6	0	0	88	0	31	69	30	43	5	0	2	108	62	0	0	0	27	0	6	0	0	33	0	0	0	12	0	0	9	0	17	0	33	0	0	0	58	32	5	84	131	0	0	0	0	0	4	0	0	0	39	94	96	0	34	8	18	0	19	26	0	30	0	54	0
107	25	0	0	0	78	0	0	0	350	98	0	0	0	110	0	0	67	162	23	195	18	101	74	63	0	223	71	0	0	0	180	0	0	0	190	44	8	0	0	209	0	9	112	138	61	0	111	0	0	81	66	0	0	0	173	47	0	1	29	95	0	17	129	0	164	134	265	13	6	9	0	3	44	100	0	63	45	113	0
80	55	0	0	0	0	0	0	0	86	288	0	0	0	54	66	10	0	127	12	0	20	170	217	45	0	13	417	134	0	0	0	0	1	0	0	107	0	0	5	0	0	0	25	1	0	0	4	0	0	0	43	0	0	4	17	0	0	0	0	21	27	0	2	53	0	29	19	0	40	7	0	0	6	9	1	0	3	80	24
0	0	0	0	37	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	1	0	92	0	0	0	22	0	0	0	0	0	0	20	0	0	0	0	0	0	0	8	94	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	171	0	0	436	1	0	0	168	0	96	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	22	0	0	0	6	0	0	11	0	0	23	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	52	0	0	0	0	0	0	0	0	0	67	0	51	0	0	0	0	0	114	78	0	0	0	108	0
0	0	0	0	0	71	0	0	0	105	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	39	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	41	0	0	0	0	0	0	0	0	89	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0
26	0	38	135	0	0	4	0	0	108	65	18	0	0	28	31	23	0	0	0	0	47	51	201	27	0	225	4	33	19	0	113	0	0	31	12	0	0	0	64	0	0	0	0	0	0	17	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	107	0	0	0	0	91	10	0	0	60	40	0	74	146	45	24
343	11	0	0	70	5	0	0	2	0	398	41	55	0	0	712	0	44	85	31	325	95	315	213	20	0	270	64	0	69	19	0	0	0	0	111	383	26	0	4	65	3	0	74	244	153	0	117	134	12	0	126	0	41	0	34	37	5	0	0	556	0	0	94	60	69	213	512	0	133	16	38	0	57	0	17	0	0	313	51
